index,max-steps,max-reward,exploration-rate,obedience
0,500.0,-271.0,0.1,0.226
1,500.0,-245.0,0.09989507871063977,0.26
2,500.0,-267.0,0.09979031468523611,0.23
3,500.0,-280.0,0.09968570768806995,0.214
4,500.0,-245.0,0.09958125748377547,0.252
5,500.0,-150.0,0.0994769638373397,0.248
6,500.0,-263.0,0.09937282651410186,0.236
7,500.0,-250.0,0.09926884527975295,0.25
8,500.0,-257.0,0.09916501990033515,0.248
9,500.0,-245.0,0.0990613501422413,0.25
10,500.0,-236.0,0.0989578357722144,0.272
11,500.0,-246.0,0.09885447655734707,0.248
12,500.0,-223.0,0.09875127226508106,0.288
13,500.0,-252.0,0.09864822266320664,0.254
14,500.0,-224.0,0.09854532751986217,0.278
15,500.0,-230.0,0.09844258660353356,0.266
16,500.0,-249.0,0.09833999968305365,0.246
17,500.0,-216.0,0.09823756652760188,0.296
18,370.0,11.0,0.09813528690670358,0.23243243243243245
19,500.0,-248.0,0.09803316059022957,0.258
20,500.0,-230.0,0.09793118734839558,0.274
21,500.0,-232.0,0.09782936695176178,0.26
22,500.0,-253.0,0.09772769917123225,0.272
23,500.0,-231.0,0.09762618377805442,0.272
24,500.0,-252.0,0.09752482054381863,0.242
25,500.0,-223.0,0.09742360924045754,0.276
26,500.0,-239.0,0.09732254964024567,0.248
27,500.0,-210.0,0.09722164151579892,0.28
28,500.0,-243.0,0.09712088464007392,0.254
29,500.0,-254.0,0.0970202787863677,0.248
30,500.0,-206.0,0.096919823728317,0.292
31,500.0,-148.0,0.09681951923989793,0.244
32,500.0,-249.0,0.09671936509542534,0.244
33,500.0,-241.0,0.09661936106955235,0.264
34,500.0,-223.0,0.09651950693726989,0.276
35,500.0,-142.0,0.0964198024739061,0.25
36,500.0,-213.0,0.09632024745512589,0.3
37,500.0,-237.0,0.09622084165693043,0.262
38,500.0,-157.0,0.09612158485565664,0.23
39,500.0,-229.0,0.09602247682797667,0.266
40,500.0,-222.0,0.09592351735089742,0.266
41,500.0,-204.0,0.09582470620176001,0.304
42,500.0,-140.0,0.09572604315823934,0.256
43,500.0,-225.0,0.09562752799834348,0.278
44,500.0,-233.0,0.09552916050041332,0.258
45,500.0,-217.0,0.09543094044312193,0.28
46,500.0,-213.0,0.09533286760547414,0.282
47,500.0,-201.0,0.09523494176680602,0.286
48,500.0,-138.0,0.0951371627067844,0.27
49,500.0,-130.0,0.09503953020540636,0.27
50,500.0,-222.0,0.0949420440429987,0.268
51,500.0,-211.0,0.09484470400021755,0.27
52,500.0,-162.0,0.09474750985804775,0.24
53,500.0,-209.0,0.09465046139780246,0.302
54,500.0,-223.0,0.09455355840112258,0.284
55,500.0,-128.0,0.09445680064997632,0.27
56,500.0,-139.0,0.09436018792665873,0.256
57,500.0,-239.0,0.09426372001379113,0.258
58,500.0,-209.0,0.09416739669432066,0.284
59,500.0,-214.0,0.09407121775151983,0.284
60,500.0,-205.0,0.09397518296898598,0.302
61,500.0,-203.0,0.09387929213064079,0.298
62,500.0,-212.0,0.09378354502072984,0.286
63,500.0,-195.0,0.0936879414238221,0.294
64,500.0,-124.0,0.09359248112480943,0.276
65,500.0,-215.0,0.09349716390890613,0.274
66,500.0,-178.0,0.0934019895616484,0.314
67,153.0,119.0,0.09330695786889394,0.22875816993464052
68,500.0,-125.0,0.09321206861682138,0.276
69,500.0,-170.0,0.09311732159192988,0.334
70,500.0,-134.0,0.0930227165810386,0.268
71,500.0,-200.0,0.0929282533712862,0.29
72,500.0,-190.0,0.09283393175013045,0.318
73,500.0,-192.0,0.09273975150534763,0.338
74,500.0,-212.0,0.09264571242503218,0.28
75,500.0,-117.0,0.0925518142975961,0.27
76,500.0,-213.0,0.09245805691176859,0.31
77,500.0,-211.0,0.09236444005659547,0.294
78,500.0,-184.0,0.09227096352143879,0.304
79,500.0,-207.0,0.09217762709597632,0.304
80,500.0,-192.0,0.09208443057020102,0.314
81,500.0,-226.0,0.09199137373442072,0.266
82,500.0,-200.0,0.09189845637925748,0.33
83,500.0,-188.0,0.09180567829564718,0.296
84,500.0,-159.0,0.09171303927483912,0.342
85,500.0,-211.0,0.09162053910839549,0.28
86,500.0,-200.0,0.09152817758819082,0.298
87,500.0,-220.0,0.0914359545064117,0.272
88,500.0,-228.0,0.09134386965555613,0.26
89,500.0,-196.0,0.09125192282843317,0.304
90,500.0,-216.0,0.09116011381816241,0.276
91,500.0,-216.0,0.09106844241817355,0.278
92,500.0,-202.0,0.09097690842220589,0.288
93,500.0,-109.0,0.09088551162430791,0.28
94,500.0,-110.0,0.09079425181883675,0.282
95,500.0,-195.0,0.09070312880045785,0.312
96,500.0,-187.0,0.09061214236414436,0.332
97,500.0,-189.0,0.09052129230517675,0.31
98,500.0,-199.0,0.09043057841914237,0.298
99,500.0,-177.0,0.09034000050193491,0.318
100,500.0,-183.0,0.09024955834975405,0.284
101,500.0,-209.0,0.09015925175910489,0.282
102,500.0,-125.0,0.09006908052679757,0.276
103,500.0,-193.0,0.08997904444994678,0.286
104,500.0,-202.0,0.0898891433259713,0.294
105,500.0,-91.0,0.08979937695259357,0.316
106,500.0,-184.0,0.08970974512783922,0.294
107,500.0,-185.0,0.08962024765003657,0.292
108,500.0,-205.0,0.0895308843178163,0.312
109,500.0,-195.0,0.08944165493011089,0.302
110,500.0,-195.0,0.08935255928615411,0.306
111,500.0,-169.0,0.08926359718548077,0.308
112,500.0,-193.0,0.08917476842792613,0.302
113,477.0,5.0,0.08908607281362538,0.2851153039832285
114,500.0,-182.0,0.0889975101430134,0.304
115,500.0,-179.0,0.08890908021682414,0.338
116,500.0,-214.0,0.08882078283609021,0.292
117,500.0,-200.0,0.08873261780214248,0.318
118,500.0,-191.0,0.08864458491660956,0.33
119,500.0,-67.0,0.08855668398141747,0.33
120,500.0,-170.0,0.08846891479878904,0.33
121,486.0,42.0,0.08838127717124358,0.3395061728395062
122,500.0,-184.0,0.08829377090159637,0.32
123,500.0,-194.0,0.08820639579295829,0.338
124,500.0,-177.0,0.0881191516487353,0.33
125,500.0,-178.0,0.08803203827262804,0.334
126,394.0,57.0,0.08794505546863135,0.3223350253807107
127,500.0,-179.0,0.08785820304103395,0.33
128,500.0,-192.0,0.08777148079441777,0.328
129,500.0,-185.0,0.08768488853365777,0.308
130,500.0,-184.0,0.08759842606392129,0.322
131,500.0,-194.0,0.08751209319066777,0.31
132,500.0,-176.0,0.08742588971964818,0.318
133,322.0,88.0,0.0873398154569047,0.32608695652173914
134,500.0,-197.0,0.08725387020877017,0.294
135,500.0,-159.0,0.08716805378186776,0.358
136,500.0,-188.0,0.08708236598311049,0.32
137,500.0,-169.0,0.08699680661970076,0.326
138,500.0,-159.0,0.08691137549912997,0.34
139,500.0,-174.0,0.08682607242917806,0.334
140,500.0,-175.0,0.0867408972179131,0.33
141,500.0,-175.0,0.08665584967369082,0.336
142,500.0,-189.0,0.0865709296051542,0.304
143,500.0,-176.0,0.08648613682123305,0.326
144,500.0,-160.0,0.08640147113114358,0.354
145,500.0,-169.0,0.08631693234438795,0.384
146,500.0,-173.0,0.08623252027075387,0.358
147,500.0,-183.0,0.0861482347203141,0.336
148,500.0,-86.0,0.08606407550342615,0.318
149,500.0,-160.0,0.08598004243073173,0.374
150,500.0,-171.0,0.0858961353131564,0.352
151,500.0,-170.0,0.0858123539619091,0.356
152,500.0,-174.0,0.08572869818848178,0.372
153,500.0,-175.0,0.08564516780464887,0.332
154,500.0,-66.0,0.085561762622467,0.334
155,500.0,-108.0,0.08547848245427447,0.286
156,500.0,-162.0,0.08539532711269088,0.344
157,500.0,-82.0,0.08531229641061666,0.32
158,500.0,-66.0,0.08522939016123268,0.332
159,419.0,64.0,0.08514660817799988,0.33890214797136037
160,500.0,-48.0,0.08506395027465874,0.336
161,370.0,80.0,0.08498141626522895,0.35405405405405405
162,500.0,-163.0,0.08489900596400896,0.342
163,500.0,-172.0,0.08481671918557554,0.346
164,500.0,-160.0,0.08473455574478342,0.342
165,500.0,-71.0,0.0846525154567648,0.32
166,500.0,-81.0,0.08457059813692903,0.314
167,500.0,-94.0,0.08448880360096209,0.294
168,500.0,-72.0,0.08440713166482623,0.324
169,500.0,-154.0,0.08432558214475958,0.36
170,500.0,-160.0,0.08424415485727568,0.338
171,500.0,-159.0,0.08416284961916307,0.35
172,500.0,-166.0,0.08408166624748498,0.334
173,500.0,-162.0,0.08400060455957874,0.332
174,500.0,-174.0,0.08391966437305554,0.316
175,500.0,-148.0,0.08383884550579994,0.352
176,500.0,-49.0,0.08375814777596943,0.334
177,500.0,-162.0,0.0836775710019941,0.308
178,500.0,-66.0,0.08359711500257618,0.326
179,500.0,-170.0,0.08351677959668961,0.302
180,500.0,-65.0,0.08343656460357973,0.318
181,500.0,-160.0,0.08335646984276274,0.304
182,500.0,-141.0,0.08327649513402541,0.318
183,500.0,-74.0,0.0831966402974246,0.322
184,500.0,-150.0,0.0831169051532869,0.29
185,500.0,-93.0,0.08303728952220821,0.306
186,500.0,-150.0,0.08295779322505331,0.29
187,500.0,-164.0,0.08287841608295553,0.294
188,500.0,-155.0,0.08279915791731624,0.312
189,500.0,-68.0,0.08272001854980451,0.308
190,500.0,-167.0,0.08264099780235679,0.278
191,500.0,-66.0,0.08256209549717632,0.326
192,500.0,-65.0,0.08248331145673289,0.324
193,500.0,-76.0,0.08240464550376239,0.32
194,500.0,-141.0,0.08232609746126637,0.294
195,500.0,-46.0,0.08224766715251172,0.35
196,500.0,-65.0,0.08216935440103021,0.326
197,500.0,-69.0,0.08209115903061812,0.322
198,500.0,-148.0,0.08201308086533579,0.294
199,500.0,-143.0,0.08193511972950737,0.302
200,500.0,-170.0,0.08185727544772026,0.282
201,500.0,-41.0,0.08177954784482477,0.342
202,500.0,-138.0,0.08170193674593379,0.294
203,500.0,-156.0,0.08162444197642228,0.282
204,500.0,-38.0,0.081547063361927,0.324
205,500.0,-60.0,0.08146980072834606,0.294
206,500.0,-130.0,0.08139265390183845,0.314
207,500.0,-91.0,0.0813156227088238,0.3
208,500.0,-162.0,0.08123870697598189,0.28
209,500.0,-32.0,0.08116190653025229,0.314
210,500.0,-154.0,0.08108522119883399,0.3
211,500.0,-69.0,0.08100865080918492,0.326
212,500.0,-80.0,0.08093219518902169,0.316
213,500.0,-149.0,0.08085585416631912,0.29
214,500.0,-144.0,0.08077962756930988,0.294
215,500.0,-132.0,0.0807035152264841,0.302
216,396.0,93.0,0.08062751696658897,0.32575757575757575
217,500.0,-149.0,0.08055163261862838,0.278
218,500.0,-150.0,0.08047586201186249,0.286
219,500.0,-140.0,0.08040020497580744,0.278
220,500.0,-149.0,0.08032466134023483,0.272
221,500.0,-41.0,0.08024923093517147,0.33
222,500.0,-160.0,0.08017391359089893,0.278
223,500.0,-50.0,0.08009870913795313,0.342
224,476.0,40.0,0.08002361740712402,0.31932773109243695
225,500.0,-131.0,0.07994863822945517,0.308
226,500.0,-60.0,0.07987377143624343,0.336
227,500.0,-51.0,0.07979901685903845,0.312
228,500.0,-137.0,0.07972437432964241,0.27
229,500.0,-137.0,0.07964984368010958,0.28
230,500.0,-134.0,0.07957542474274601,0.318
231,500.0,-140.0,0.079501117350109,0.284
232,500.0,-131.0,0.07942692133500691,0.298
233,500.0,-129.0,0.07935283653049868,0.296
234,500.0,-74.0,0.07927886276989346,0.324
235,500.0,-143.0,0.07920499988675028,0.298
236,346.0,99.0,0.07913124771487759,0.33236994219653176
237,500.0,-125.0,0.07905760608833298,0.3
238,500.0,-132.0,0.07898407484142278,0.294
239,500.0,-141.0,0.07891065380870163,0.294
240,500.0,-119.0,0.07883734282497218,0.308
241,500.0,-141.0,0.07876414172528469,0.28
242,500.0,-132.0,0.07869105034493666,0.3
243,500.0,-120.0,0.07861806851947245,0.322
244,500.0,-39.0,0.07854519608468291,0.332
245,500.0,-135.0,0.07847243287660505,0.308
246,500.0,-134.0,0.0783997787315216,0.302
247,500.0,-143.0,0.07832723348596071,0.3
248,500.0,-151.0,0.07825479697669557,0.294
249,500.0,-132.0,0.07818246904074398,0.308
250,500.0,-139.0,0.07811024951536806,0.302
251,500.0,-37.0,0.07803813823807385,0.324
252,500.0,-143.0,0.07796613504661093,0.278
253,500.0,-132.0,0.0778942397789721,0.32
254,500.0,-125.0,0.07782245227339299,0.318
255,500.0,-130.0,0.07775077236835165,0.302
256,500.0,-110.0,0.0776791999025683,0.312
257,500.0,-36.0,0.07760773471500484,0.362
258,215.0,144.0,0.07753637664486457,0.3488372093023256
259,500.0,-134.0,0.07746512553159182,0.288
260,500.0,-80.0,0.07739398121487154,0.32
261,500.0,-121.0,0.07732294353462897,0.292
262,500.0,-110.0,0.07725201233102932,0.308
263,500.0,-151.0,0.07718118744447736,0.264
264,500.0,-133.0,0.07711046871561705,0.308
265,500.0,-68.0,0.07703985598533122,0.314
266,201.0,130.0,0.07696934909474121,0.2736318407960199
267,500.0,-138.0,0.07689894788520649,0.28
268,500.0,-124.0,0.07682865219832427,0.3
269,500.0,-138.0,0.07675846187592927,0.274
270,500.0,-119.0,0.07668837676009321,0.294
271,500.0,-119.0,0.07661839669312456,0.32
272,145.0,163.0,0.07654852151756814,0.30344827586206896
273,500.0,-122.0,0.07647875107620476,0.286
274,500.0,-118.0,0.07640908521205092,0.322
275,500.0,-124.0,0.07633952376835838,0.332
276,500.0,-129.0,0.07627006658861388,0.29
277,500.0,-17.0,0.0762007135165387,0.294
278,500.0,-136.0,0.07613146439608845,0.274
279,500.0,-122.0,0.07606231907145256,0.284
280,500.0,-55.0,0.07599327738705397,0.338
281,500.0,-57.0,0.07592433918754894,0.332
282,500.0,-125.0,0.07585550431782645,0.28
283,500.0,-130.0,0.07578677262300801,0.308
284,500.0,-48.0,0.0757181439484473,0.352
285,500.0,-119.0,0.07564961813972976,0.304
286,500.0,-47.0,0.07558119504267227,0.332
287,500.0,-141.0,0.07551287450332289,0.314
288,500.0,-126.0,0.07544465636796033,0.31
289,500.0,-110.0,0.07537654048309375,0.328
290,455.0,87.0,0.07530852669546242,0.36043956043956044
291,500.0,-128.0,0.07524061485203527,0.298
292,500.0,-122.0,0.07517280480001062,0.294
293,500.0,-132.0,0.07510509638681584,0.288
294,500.0,-131.0,0.07503748946010694,0.31
295,134.0,173.0,0.07496998386776833,0.3358208955223881
296,500.0,-132.0,0.0749025794579124,0.28
297,500.0,-123.0,0.07483527607887919,0.252
298,500.0,-114.0,0.07476807357923607,0.346
299,500.0,-135.0,0.07470097180777738,0.298
300,500.0,-121.0,0.07463397061352414,0.29
301,171.0,166.0,0.07456706984572359,0.3567251461988304
302,500.0,-124.0,0.074500269353849,0.324
303,500.0,-119.0,0.07443356898759923,0.308
304,500.0,-123.0,0.07436696859689843,0.292
305,500.0,-106.0,0.07430046803189569,0.312
306,500.0,-131.0,0.07423406714296471,0.292
307,500.0,-97.0,0.07416776578070347,0.344
308,204.0,148.0,0.07410156379593386,0.3088235294117647
309,125.0,155.0,0.0740354610397014,0.288
310,194.0,162.0,0.07396945736327486,0.35051546391752575
311,500.0,-117.0,0.07390355261814593,0.282
312,500.0,-109.0,0.07383774665602892,0.31
313,500.0,-122.0,0.07377203932886038,0.294
314,500.0,-120.0,0.07370643048879878,0.322
315,500.0,-127.0,0.07364091998822424,0.298
316,500.0,-94.0,0.07357550767973807,0.31
317,500.0,-112.0,0.07351019341616258,0.31
318,500.0,-106.0,0.07344497705054062,0.298
319,500.0,-110.0,0.07337985843613534,0.3
320,500.0,-115.0,0.07331483742642986,0.316
321,500.0,-103.0,0.07324991387512686,0.3
322,500.0,-113.0,0.07318508763614832,0.308
323,419.0,120.0,0.07312035856363519,0.3460620525059666
324,500.0,-124.0,0.07305572651194701,0.286
325,500.0,-105.0,0.07299119133566165,0.282
326,500.0,-117.0,0.07292675288957493,0.312
327,500.0,-113.0,0.07286241102870032,0.33
328,500.0,-111.0,0.07279816560826861,0.304
329,500.0,-119.0,0.07273401648372757,0.296
330,500.0,-114.0,0.07266996351074165,0.324
331,500.0,-103.0,0.07260600654519164,0.31
332,500.0,-124.0,0.0725421454431743,0.316
333,500.0,-93.0,0.0724783800610022,0.338
334,500.0,-105.0,0.07241471025520313,0.334
335,500.0,-37.0,0.07235113588252003,0.3
336,500.0,-103.0,0.07228765679991053,0.324
337,500.0,-5.0,0.07222427286454668,0.348
338,500.0,-40.0,0.07216098393381458,0.356
339,500.0,-55.0,0.07209778986531412,0.344
340,500.0,-46.0,0.07203469051685862,0.346
341,500.0,-73.0,0.07197168574647451,0.326
342,500.0,-115.0,0.07190877541240104,0.342
343,500.0,-48.0,0.07184595937308993,0.336
344,500.0,-108.0,0.07178323748720505,0.312
345,500.0,-115.0,0.07172060961362217,0.34
346,500.0,-57.0,0.0716580756114285,0.326
347,500.0,-111.0,0.07159563533992255,0.322
348,500.0,-133.0,0.07153328865861364,0.314
349,500.0,-39.0,0.07147103542722175,0.336
350,500.0,-107.0,0.07140887550567707,0.368
351,500.0,-121.0,0.07134680875411972,0.348
352,500.0,-118.0,0.07128483503289954,0.326
353,500.0,-113.0,0.07122295420257559,0.346
354,500.0,-93.0,0.07116116612391599,0.34
355,500.0,-38.0,0.07109947065789751,0.346
356,238.0,149.0,0.07103786766570538,0.36134453781512604
357,108.0,182.0,0.0709763570087328,0.35185185185185186
358,500.0,-111.0,0.07091493854858077,0.324
359,500.0,-107.0,0.07085361214705774,0.298
360,500.0,-119.0,0.07079237766617927,0.314
361,377.0,107.0,0.07073123496816777,0.35013262599469497
362,500.0,-117.0,0.07067018391545213,0.312
363,400.0,122.0,0.07060922437066745,0.3225
364,500.0,-20.0,0.07054835619665475,0.368
365,500.0,-105.0,0.07048757925646058,0.288
366,500.0,-104.0,0.07042689341333683,0.304
367,500.0,-31.0,0.0703662985307403,0.36
368,500.0,-97.0,0.07030579447233251,0.33
369,500.0,-99.0,0.0702453811019793,0.338
370,500.0,-41.0,0.07018505828375052,0.35
371,500.0,-106.0,0.07012482588191984,0.32
372,500.0,-95.0,0.07006468376096434,0.332
373,500.0,-50.0,0.07000463178556418,0.342
374,500.0,-88.0,0.06994466982060242,0.316
375,500.0,-24.0,0.06988479773116461,0.366
376,500.0,-103.0,0.06982501538253852,0.312
377,500.0,-84.0,0.06976532264021384,0.344
378,500.0,-107.0,0.06970571936988189,0.332
379,500.0,-102.0,0.06964620543743527,0.306
380,500.0,-104.0,0.0695867807089676,0.338
381,500.0,-98.0,0.06952744505077323,0.332
382,500.0,-109.0,0.06946819832934689,0.332
383,500.0,-119.0,0.06940904041138346,0.34
384,500.0,-109.0,0.06934997116377757,0.34
385,500.0,-86.0,0.06929099045362341,0.354
386,500.0,-117.0,0.06923209814821434,0.328
387,500.0,-96.0,0.06917329411504265,0.33
388,500.0,-88.0,0.06911457822179926,0.346
389,500.0,-100.0,0.06905595033637335,0.316
390,500.0,-94.0,0.06899741032685218,0.326
391,500.0,-94.0,0.0689389580615207,0.33
392,500.0,-96.0,0.06888059340886128,0.356
393,500.0,-10.0,0.06882231623755344,0.35
394,337.0,120.0,0.0687641264164735,0.35014836795252224
395,500.0,-31.0,0.06870602381469437,0.368
396,500.0,-115.0,0.06864800830148515,0.358
397,500.0,3.0,0.0685900797463109,0.37
398,500.0,-107.0,0.06853223801883238,0.358
399,500.0,-11.0,0.06847448298890563,0.362
400,500.0,-2.0,0.06841681452658185,0.378
401,500.0,-104.0,0.06835923250210696,0.33
402,500.0,-117.0,0.06830173678592139,0.344
403,500.0,-9.0,0.06824432724865974,0.354
404,500.0,-103.0,0.06818700376115053,0.332
405,212.0,163.0,0.06812976619441591,0.37264150943396224
406,500.0,-106.0,0.0680726144196713,0.304
407,500.0,6.0,0.0680155483083252,0.37
408,500.0,-102.0,0.06795856773197884,0.308
409,500.0,-99.0,0.06790167256242587,0.34
410,500.0,26.0,0.06784486267165216,0.352
411,500.0,-28.0,0.06778813793183544,0.37
412,500.0,-100.0,0.06773149821534499,0.328
413,500.0,-11.0,0.06767494339474145,0.332
414,361.0,103.0,0.06761847334277646,0.3462603878116344
415,500.0,5.0,0.06756208793239234,0.34
416,500.0,-27.0,0.06750578703672193,0.366
417,500.0,-77.0,0.06744957052908816,0.3
418,500.0,-93.0,0.0673934382830039,0.34
419,500.0,-79.0,0.06733739017217152,0.338
420,500.0,-98.0,0.0672814260704828,0.316
421,500.0,-83.0,0.06722554585201847,0.322
422,500.0,-88.0,0.067169749391048,0.308
423,500.0,-94.0,0.06711403656202936,0.306
424,500.0,-98.0,0.06705840723960863,0.312
425,500.0,-10.0,0.06700286129861982,0.388
426,500.0,-104.0,0.06694739861408454,0.324
427,500.0,-102.0,0.06689201906121173,0.318
428,500.0,-82.0,0.06683672251539738,0.344
429,500.0,11.0,0.06678150885222423,0.38
430,500.0,-11.0,0.0667263779474615,0.36
431,500.0,-90.0,0.06667132967706466,0.368
432,500.0,-77.0,0.06661636391717506,0.368
433,500.0,-23.0,0.06656148054411973,0.366
434,304.0,135.0,0.06650667943441102,0.3717105263157895
435,500.0,-16.0,0.06645196046474647,0.358
436,500.0,-80.0,0.06639732351200833,0.334
437,500.0,-97.0,0.06634276845326345,0.332
438,500.0,-85.0,0.06628829516576291,0.318
439,466.0,104.0,0.06623390352694182,0.38626609442060084
440,500.0,-103.0,0.06617959341441895,0.312
441,500.0,-84.0,0.06612536470599652,0.31
442,169.0,167.0,0.06607121727965992,0.3727810650887574
443,105.0,189.0,0.06601715101357741,0.3619047619047619
444,184.0,174.0,0.06596316578609988,0.40217391304347827
445,500.0,-87.0,0.06590926147576055,0.396
446,500.0,-82.0,0.06585543796127469,0.374
447,500.0,5.0,0.06580169512153936,0.402
448,500.0,-94.0,0.06574803283563316,0.466
449,500.0,-32.0,0.06569445098281591,0.344
450,500.0,-85.0,0.06564094944252843,0.408
451,500.0,-97.0,0.06558752809439225,0.334
452,500.0,-82.0,0.0655341868182093,0.32
453,500.0,-75.0,0.06548092549396167,0.368
454,500.0,-92.0,0.06542774400181137,0.348
455,500.0,-84.0,0.06537464222210002,0.318
456,500.0,-70.0,0.06532162003534858,0.342
457,500.0,-95.0,0.06526867732225713,0.308
458,500.0,-79.0,0.06521581396370454,0.35
459,500.0,-38.0,0.06516302984074823,0.356
460,500.0,-82.0,0.06511032483462388,0.33
461,500.0,-87.0,0.06505769882674524,0.348
462,315.0,129.0,0.06500515169870373,0.3492063492063492
463,500.0,-80.0,0.06495268333226834,0.374
464,500.0,-94.0,0.06490029360938515,0.322
465,344.0,126.0,0.06484798241217735,0.36627906976744184
466,500.0,-77.0,0.06479574962294464,0.402
467,500.0,-103.0,0.06474359512416328,0.342
468,500.0,-70.0,0.0646915187984856,0.396
469,500.0,-74.0,0.06463952052873986,0.396
470,500.0,-98.0,0.06458760019792992,0.332
471,500.0,-82.0,0.06453575768923502,0.376
472,500.0,-6.0,0.06448399288600948,0.378
473,500.0,-97.0,0.06443230567178249,0.376
474,500.0,-12.0,0.06438069593025779,0.38
475,418.0,109.0,0.06432916354531343,0.37320574162679426
476,198.0,157.0,0.06427770840100153,0.3686868686868687
477,226.0,161.0,0.064226330381548,0.3938053097345133
478,259.0,143.0,0.06417502937135226,0.3281853281853282
479,144.0,170.0,0.06412380525498704,0.2986111111111111
480,500.0,-94.0,0.06407265791719802,0.344
481,203.0,157.0,0.06402158724290369,0.3694581280788177
482,500.0,-77.0,0.06397059311719502,0.326
483,500.0,-88.0,0.06391967542533519,0.336
484,500.0,-93.0,0.06386883405275937,0.348
485,500.0,-85.0,0.06381806888507446,0.346
486,500.0,18.0,0.06376737980805881,0.352
487,500.0,-93.0,0.06371676670766198,0.344
488,500.0,-78.0,0.06366622947000447,0.39
489,500.0,-95.0,0.06361576798137746,0.308
490,500.0,-86.0,0.06356538212824259,0.342
491,500.0,-72.0,0.06351507179723168,0.342
492,500.0,-70.0,0.06346483687514642,0.356
493,500.0,-79.0,0.06341467724895829,0.36
494,500.0,-83.0,0.06336459280580804,0.344
495,500.0,-72.0,0.0633145834330057,0.342
496,500.0,-79.0,0.06326464901803011,0.348
497,500.0,-79.0,0.06321478944852886,0.34
498,500.0,-76.0,0.06316500461231789,0.34
499,500.0,-84.0,0.06311529439738128,0.348
500,500.0,-66.0,0.06306565869187103,0.352
501,500.0,-78.0,0.0630160973841068,0.354
502,500.0,-63.0,0.06296661036257559,0.38
503,500.0,-67.0,0.06291719751593162,0.35
504,500.0,-84.0,0.06286785873299594,0.338
505,500.0,-71.0,0.06281859390275629,0.366
506,500.0,-78.0,0.06276940291436675,0.356
507,500.0,-90.0,0.0627202856571476,0.354
508,500.0,-103.0,0.062671242020585,0.35
509,500.0,-74.0,0.0626222718943307,0.378
510,500.0,-71.0,0.06257337516820194,0.386
511,500.0,-87.0,0.06252455173218105,0.378
512,500.0,-93.0,0.06247580147641527,0.37
513,500.0,-62.0,0.062427124291216524,0.386
514,500.0,-76.0,0.0623785200670611,0.384
515,500.0,-85.0,0.0623299886945895,0.362
516,500.0,-73.0,0.06228153006460609,0.394
517,500.0,13.0,0.062233144068078956,0.392
518,500.0,-89.0,0.062184830596139565,0.362
519,500.0,-68.0,0.062136589540082596,0.398
520,500.0,-80.0,0.062088420791365645,0.4
521,500.0,11.0,0.062040324241609025,0.382
522,500.0,22.0,0.061992299782595454,0.398
523,500.0,16.0,0.061944347306269895,0.414
524,500.0,33.0,0.06189646670473925,0.41
525,500.0,-50.0,0.06184865787027215,0.346
526,500.0,-16.0,0.06180092069529869,0.362
527,500.0,-36.0,0.06175325507241022,0.37
528,500.0,-7.0,0.06170566089435904,0.386
529,354.0,137.0,0.061658138054058266,0.3954802259887006
530,500.0,15.0,0.06161068644458146,0.416
531,450.0,96.0,0.06156330595916249,0.35333333333333333
532,500.0,-84.0,0.06151599649119525,0.398
533,446.0,132.0,0.061468757934233405,0.3430493273542601
534,202.0,166.0,0.06142159018199019,0.3564356435643564
535,500.0,-64.0,0.06137449312833814,0.37
536,500.0,-56.0,0.061327466667308865,0.356
537,500.0,-84.0,0.06128051069309281,0.358
538,500.0,-5.0,0.061233625100039005,0.388
539,500.0,-70.0,0.06118680978265486,0.336
540,500.0,-77.0,0.06114006463560588,0.336
541,500.0,7.0,0.06109338955371547,0.388
542,500.0,-4.0,0.061046784431964665,0.398
543,500.0,-78.0,0.06100024916549194,0.348
544,500.0,-76.0,0.060953783649592905,0.352
545,500.0,-60.0,0.06090738777972014,0.366
546,500.0,-76.0,0.06086106145148293,0.368
547,500.0,-67.0,0.060814804560647,0.354
548,415.0,123.0,0.06076861700313433,0.3855421686746988
549,500.0,-88.0,0.0607224986750229,0.316
550,500.0,-66.0,0.06067644947254644,0.372
551,500.0,-67.0,0.06063046929209425,0.358
552,500.0,-63.0,0.060584558030210886,0.362
553,500.0,-55.0,0.060538715583595984,0.366
554,187.0,163.0,0.06049294184910403,0.3689839572192513
